lead_id,timestamp,channel,touchpoint_order,journey_length,converted,revenue
L04201,2024-11-20,Webinar,1,5,1,1120
L04201,2024-11-22,Demo Request,2,5,1,1120
L04201,2024-11-22,Product Page,3,5,1,1120
L04201,2024-11-26,LinkedIn Ad,4,5,1,1120
L04201,2024-12-06,Facebook Ad,5,5,1,1120
L04202,2024-05-27,Email Campaign,1,2,0,0
L04202,2024-05-29,Paid Search,2,2,0,0
L04203,2024-06-08,Whitepaper,1,2,0,0
L04203,2024-06-09,Email Campaign,2,2,0,0
L04204,2024-12-25,Product Page,1,2,1,3169
L04204,2024-12-27,Sales Call,2,2,1,3169
L04205,2024-03-22,Demo Request,1,3,0,0
L04205,2024-03-24,Paid Search,2,3,0,0
L04205,2024-03-26,Blog Post,3,3,0,0
L04206,2024-07-24,Sales Call,1,2,0,0
L04206,2024-07-26,Blog Post,2,2,0,0
L04207,2024-08-18,Blog Post,1,3,0,0
L04207,2024-08-21,Sales Call,2,3,0,0
L04207,2024-08-20,Product Page,3,3,0,0
L04208,2024-10-02,Facebook Ad,1,5,1,2297
L04208,2024-10-03,Email Campaign,2,5,1,2297
L04208,2024-10-06,Demo Request,3,5,1,2297
L04208,2024-10-05,Sales Call,4,5,1,2297
L04208,2024-10-18,Blog Post,5,5,1,2297
L04209,2024-11-13,Facebook Ad,1,3,1,2068
L04209,2024-11-15,Email Campaign,2,3,1,2068
L04209,2024-11-15,Blog Post,3,3,1,2068
L04210,2024-09-24,Facebook Ad,1,4,1,722
L04210,2024-09-27,Email Campaign,2,4,1,722
L04210,2024-09-28,Product Page,3,4,1,722
L04210,2024-10-03,Webinar,4,4,1,722
L04211,2024-02-29,Blog Post,1,6,1,2351
L04211,2024-03-01,Sales Call,2,6,1,2351
L04211,2024-03-06,Webinar,3,6,1,2351
L04211,2024-03-03,Facebook Ad,4,6,1,2351
L04211,2024-03-04,Product Page,5,6,1,2351
L04211,2024-03-20,Demo Request,6,6,1,2351
L04212,2024-12-16,LinkedIn Ad,1,4,1,2509
L04212,2024-12-20,Blog Post,2,4,1,2509
L04212,2024-12-22,Facebook Ad,3,4,1,2509
L04212,2024-12-25,Email Campaign,4,4,1,2509
L04213,2024-04-26,Product Page,1,5,0,0
L04213,2024-04-29,Sales Call,2,5,0,0
L04213,2024-04-30,Email Campaign,3,5,0,0
L04213,2024-05-05,Facebook Ad,4,5,0,0
L04213,2024-05-04,Webinar,5,5,0,0
L04214,2024-07-03,Whitepaper,1,3,0,0
L04214,2024-07-06,Demo Request,2,3,0,0
L04214,2024-07-07,Product Page,3,3,0,0
L04215,2024-03-03,LinkedIn Ad,1,5,0,0
L04215,2024-03-07,Paid Search,2,5,0,0
L04215,2024-03-11,Blog Post,3,5,0,0
L04215,2024-03-15,Facebook Ad,4,5,0,0
L04215,2024-03-07,Demo Request,5,5,0,0
L04216,2024-04-28,Demo Request,1,4,1,1611
L04216,2024-05-01,Email Campaign,2,4,1,1611
L04216,2024-04-30,LinkedIn Ad,3,4,1,1611
L04216,2024-05-10,Whitepaper,4,4,1,1611
L04217,2024-09-06,Email Campaign,1,2,0,0
L04217,2024-09-10,Facebook Ad,2,2,0,0
L04218,2024-10-05,Webinar,1,2,0,0
L04218,2024-10-06,Whitepaper,2,2,0,0
L04219,2024-05-14,Blog Post,1,2,0,0
L04219,2024-05-16,Demo Request,2,2,0,0
L04220,2024-07-24,Whitepaper,1,4,1,2450
L04220,2024-07-25,Product Page,2,4,1,2450
L04220,2024-07-30,Email Campaign,3,4,1,2450
L04220,2024-07-30,LinkedIn Ad,4,4,1,2450
L04221,2024-01-26,Blog Post,1,5,0,0
L04221,2024-01-27,Demo Request,2,5,0,0
L04221,2024-02-01,Paid Search,3,5,0,0
L04221,2024-01-29,Sales Call,4,5,0,0
L04221,2024-01-30,Organic Search,5,5,0,0
L04222,2024-09-27,Webinar,1,3,1,1631
L04222,2024-09-28,Product Page,2,3,1,1631
L04222,2024-10-05,Sales Call,3,3,1,1631
L04223,2024-01-19,Organic Search,1,6,1,1754
L04223,2024-01-23,Paid Search,2,6,1,1754
L04223,2024-01-23,Facebook Ad,3,6,1,1754
L04223,2024-01-22,Blog Post,4,6,1,1754
L04223,2024-01-23,Product Page,5,6,1,1754
L04223,2024-02-08,Webinar,6,6,1,1754
L04224,2024-09-13,Product Page,1,3,0,0
L04224,2024-09-15,Demo Request,2,3,0,0
L04224,2024-09-21,Blog Post,3,3,0,0
L04225,2024-04-03,Product Page,1,4,0,0
L04225,2024-04-06,Demo Request,2,4,0,0
L04225,2024-04-09,Webinar,3,4,0,0
L04225,2024-04-15,Facebook Ad,4,4,0,0
L04226,2024-03-29,Blog Post,1,6,0,0
L04226,2024-04-02,Organic Search,2,6,0,0
L04226,2024-04-02,Webinar,3,6,0,0
L04226,2024-04-01,Whitepaper,4,6,0,0
L04226,2024-04-02,Sales Call,5,6,0,0
L04226,2024-04-03,Demo Request,6,6,0,0
L04227,2024-03-19,Whitepaper,1,5,0,0
L04227,2024-03-23,Webinar,2,5,0,0
L04227,2024-03-27,Demo Request,3,5,0,0
L04227,2024-03-22,Email Campaign,4,5,0,0
L04227,2024-03-27,Organic Search,5,5,0,0
L04228,2024-12-08,LinkedIn Ad,1,6,0,0
L04228,2024-12-09,Sales Call,2,6,0,0
L04228,2024-12-16,Paid Search,3,6,0,0
L04228,2024-12-17,Email Campaign,4,6,0,0
L04228,2024-12-24,Webinar,5,6,0,0
L04228,2024-12-18,Organic Search,6,6,0,0
L04229,2024-12-15,Organic Search,1,5,1,1754
L04229,2024-12-17,Paid Search,2,5,1,1754
L04229,2024-12-17,Blog Post,3,5,1,1754
L04229,2024-12-24,Demo Request,4,5,1,1754
L04229,2024-12-23,Product Page,5,5,1,1754
L04230,2024-01-21,Product Page,1,4,1,2204
L04230,2024-01-24,Blog Post,2,4,1,2204
L04230,2024-01-27,LinkedIn Ad,3,4,1,2204
L04230,2024-01-27,Paid Search,4,4,1,2204
L04231,2024-09-29,Sales Call,1,3,1,2685
L04231,2024-10-03,Webinar,2,3,1,2685
L04231,2024-10-01,Facebook Ad,3,3,1,2685
L04232,2024-12-16,Organic Search,1,2,0,0
L04232,2024-12-18,Demo Request,2,2,0,0
L04233,2024-02-17,Organic Search,1,3,1,2786
L04233,2024-02-19,Sales Call,2,3,1,2786
L04233,2024-02-19,Paid Search,3,3,1,2786
L04234,2024-11-09,Email Campaign,1,6,1,1820
L04234,2024-11-13,Demo Request,2,6,1,1820
L04234,2024-11-17,Blog Post,3,6,1,1820
L04234,2024-11-15,Product Page,4,6,1,1820
L04234,2024-11-13,Facebook Ad,5,6,1,1820
L04234,2024-11-29,Paid Search,6,6,1,1820
L04235,2024-06-06,Facebook Ad,1,4,1,1177
L04235,2024-06-08,Sales Call,2,4,1,1177
L04235,2024-06-12,Blog Post,3,4,1,1177
L04235,2024-06-15,Email Campaign,4,4,1,1177
L04236,2024-07-22,Facebook Ad,1,6,0,0
L04236,2024-07-26,LinkedIn Ad,2,6,0,0
L04236,2024-07-30,Organic Search,3,6,0,0
L04236,2024-08-03,Email Campaign,4,6,0,0
L04236,2024-08-07,Webinar,5,6,0,0
L04236,2024-08-01,Paid Search,6,6,0,0
L04237,2024-05-24,LinkedIn Ad,1,3,0,0
L04237,2024-05-26,Webinar,2,3,0,0
L04237,2024-05-28,Facebook Ad,3,3,0,0
L04238,2024-11-23,Product Page,1,2,0,0
L04238,2024-11-25,Demo Request,2,2,0,0
L04239,2024-12-24,Organic Search,1,6,0,0
L04239,2024-12-26,LinkedIn Ad,2,6,0,0
L04239,2024-12-30,Paid Search,3,6,0,0
L04239,2024-12-27,Blog Post,4,6,0,0
L04239,2025-01-09,Webinar,5,6,0,0
L04239,2024-12-29,Facebook Ad,6,6,0,0
L04240,2024-05-10,Paid Search,1,5,0,0
L04240,2024-05-11,Sales Call,2,5,0,0
L04240,2024-05-16,Facebook Ad,3,5,0,0
L04240,2024-05-16,Webinar,4,5,0,0
L04240,2024-05-18,Demo Request,5,5,0,0
L04241,2024-12-23,Facebook Ad,1,4,1,2383
L04241,2024-12-25,Whitepaper,2,4,1,2383
L04241,2024-12-31,LinkedIn Ad,3,4,1,2383
L04241,2025-01-01,Product Page,4,4,1,2383
L04242,2024-06-03,Facebook Ad,1,3,0,0
L04242,2024-06-05,Blog Post,2,3,0,0
L04242,2024-06-11,Paid Search,3,3,0,0
L04243,2024-09-12,Organic Search,1,6,1,2611
L04243,2024-09-15,Facebook Ad,2,6,1,2611
L04243,2024-09-18,Blog Post,3,6,1,2611
L04243,2024-09-21,Webinar,4,6,1,2611
L04243,2024-09-24,Product Page,5,6,1,2611
L04243,2024-09-17,Whitepaper,6,6,1,2611
L04244,2024-10-18,Webinar,1,3,0,0
L04244,2024-10-22,Whitepaper,2,3,0,0
L04244,2024-10-20,Facebook Ad,3,3,0,0
L04245,2024-07-03,Facebook Ad,1,6,1,740
L04245,2024-07-07,Paid Search,2,6,1,740
L04245,2024-07-05,Demo Request,3,6,1,740
L04245,2024-07-15,Webinar,4,6,1,740
L04245,2024-07-15,Email Campaign,5,6,1,740
L04245,2024-07-13,Sales Call,6,6,1,740
L04246,2024-04-18,Whitepaper,1,4,1,1974
L04246,2024-04-20,LinkedIn Ad,2,4,1,1974
L04246,2024-04-24,Webinar,3,4,1,1974
L04246,2024-04-27,Product Page,4,4,1,1974
L04247,2024-11-05,Organic Search,1,5,1,1138
L04247,2024-11-07,Product Page,2,5,1,1138
L04247,2024-11-11,Blog Post,3,5,1,1138
L04247,2024-11-14,Facebook Ad,4,5,1,1138
L04247,2024-11-09,Email Campaign,5,5,1,1138
L04248,2024-08-11,Whitepaper,1,6,1,1985
L04248,2024-08-12,Webinar,2,6,1,1985
L04248,2024-08-17,Product Page,3,6,1,1985
L04248,2024-08-23,Email Campaign,4,6,1,1985
L04248,2024-08-19,LinkedIn Ad,5,6,1,1985
L04248,2024-08-16,Organic Search,6,6,1,1985
L04249,2024-09-24,Whitepaper,1,3,1,866
L04249,2024-09-26,Product Page,2,3,1,866
L04249,2024-10-02,Webinar,3,3,1,866
L04250,2024-06-28,Whitepaper,1,2,0,0
L04250,2024-06-30,Demo Request,2,2,0,0
L04251,2024-03-05,Facebook Ad,1,2,0,0
L04251,2024-03-07,Email Campaign,2,2,0,0
L04252,2024-10-24,LinkedIn Ad,1,6,1,778
L04252,2024-10-26,Paid Search,2,6,1,778
L04252,2024-10-26,Webinar,3,6,1,778
L04252,2024-11-05,Sales Call,4,6,1,778
L04252,2024-10-28,Product Page,5,6,1,778
L04252,2024-11-13,Facebook Ad,6,6,1,778
L04253,2024-09-05,Facebook Ad,1,2,0,0
L04253,2024-09-08,Sales Call,2,2,0,0
L04254,2024-07-27,Email Campaign,1,5,1,781
L04254,2024-07-29,Sales Call,2,5,1,781
L04254,2024-08-02,Webinar,3,5,1,781
L04254,2024-07-30,Blog Post,4,5,1,781
L04254,2024-08-08,Paid Search,5,5,1,781
L04255,2024-01-24,Blog Post,1,6,1,2462
L04255,2024-01-26,Facebook Ad,2,6,1,2462
L04255,2024-01-28,Webinar,3,6,1,2462
L04255,2024-01-27,Whitepaper,4,6,1,2462
L04255,2024-02-01,Organic Search,5,6,1,2462
L04255,2024-01-29,Email Campaign,6,6,1,2462
L04256,2024-09-28,Demo Request,1,6,0,0
L04256,2024-09-29,Facebook Ad,2,6,0,0
L04256,2024-09-30,Paid Search,3,6,0,0
L04256,2024-10-10,Whitepaper,4,6,0,0
L04256,2024-10-10,Email Campaign,5,6,0,0
L04256,2024-10-13,Organic Search,6,6,0,0
L04257,2024-10-31,Webinar,1,2,1,687
L04257,2024-11-04,Demo Request,2,2,1,687
L04258,2024-06-02,Email Campaign,1,4,1,1370
L04258,2024-06-03,Sales Call,2,4,1,1370
L04258,2024-06-10,Webinar,3,4,1,1370
L04258,2024-06-05,Organic Search,4,4,1,1370
L04259,2024-11-12,Whitepaper,1,4,1,317
L04259,2024-11-16,Webinar,2,4,1,317
L04259,2024-11-16,Sales Call,3,4,1,317
L04259,2024-11-24,Demo Request,4,4,1,317
L04260,2024-10-21,Paid Search,1,4,0,0
L04260,2024-10-22,Webinar,2,4,0,0
L04260,2024-10-27,Blog Post,3,4,0,0
L04260,2024-10-24,Email Campaign,4,4,0,0
L04261,2024-12-18,Facebook Ad,1,5,0,0
L04261,2024-12-19,Blog Post,2,5,0,0
L04261,2024-12-26,Email Campaign,3,5,0,0
L04261,2024-12-21,Demo Request,4,5,0,0
L04261,2025-01-03,Sales Call,5,5,0,0
L04262,2024-09-30,LinkedIn Ad,1,3,1,2203
L04262,2024-10-02,Sales Call,2,3,1,2203
L04262,2024-10-04,Facebook Ad,3,3,1,2203
L04263,2024-08-10,Demo Request,1,5,0,0
L04263,2024-08-13,Product Page,2,5,0,0
L04263,2024-08-12,Sales Call,3,5,0,0
L04263,2024-08-22,Facebook Ad,4,5,0,0
L04263,2024-08-14,Webinar,5,5,0,0
L04264,2024-06-29,Organic Search,1,2,0,0
L04264,2024-07-03,Webinar,2,2,0,0
L04265,2024-12-22,Email Campaign,1,6,1,2388
L04265,2024-12-26,Organic Search,2,6,1,2388
L04265,2024-12-26,Facebook Ad,3,6,1,2388
L04265,2024-12-25,Paid Search,4,6,1,2388
L04265,2025-01-03,Sales Call,5,6,1,2388
L04265,2025-01-11,Whitepaper,6,6,1,2388
L04266,2024-03-03,Paid Search,1,6,1,1549
L04266,2024-03-06,Demo Request,2,6,1,1549
L04266,2024-03-11,Product Page,3,6,1,1549
L04266,2024-03-09,Organic Search,4,6,1,1549
L04266,2024-03-07,LinkedIn Ad,5,6,1,1549
L04266,2024-03-18,Whitepaper,6,6,1,1549
L04267,2024-11-03,Product Page,1,2,1,2544
L04267,2024-11-07,Blog Post,2,2,1,2544
L04268,2024-04-16,Whitepaper,1,6,1,1106
L04268,2024-04-20,LinkedIn Ad,2,6,1,1106
L04268,2024-04-20,Blog Post,3,6,1,1106
L04268,2024-04-19,Demo Request,4,6,1,1106
L04268,2024-05-02,Webinar,5,6,1,1106
L04268,2024-04-26,Facebook Ad,6,6,1,1106
L04269,2024-12-13,Blog Post,1,5,1,1334
L04269,2024-12-17,LinkedIn Ad,2,5,1,1334
L04269,2024-12-15,Facebook Ad,3,5,1,1334
L04269,2024-12-19,Webinar,4,5,1,1334
L04269,2024-12-17,Demo Request,5,5,1,1334
L04270,2024-06-09,LinkedIn Ad,1,4,0,0
L04270,2024-06-11,Product Page,2,4,0,0
L04270,2024-06-17,Paid Search,3,4,0,0
L04270,2024-06-12,Facebook Ad,4,4,0,0
L04271,2024-03-06,Paid Search,1,5,1,1994
L04271,2024-03-08,Demo Request,2,5,1,1994
L04271,2024-03-10,Organic Search,3,5,1,1994
L04271,2024-03-09,LinkedIn Ad,4,5,1,1994
L04271,2024-03-14,Whitepaper,5,5,1,1994
L04272,2024-09-23,Product Page,1,2,1,2984
L04272,2024-09-27,Whitepaper,2,2,1,2984
L04273,2024-03-07,Webinar,1,5,0,0
L04273,2024-03-11,LinkedIn Ad,2,5,0,0
L04273,2024-03-11,Facebook Ad,3,5,0,0
L04273,2024-03-10,Organic Search,4,5,0,0
L04273,2024-03-11,Sales Call,5,5,0,0
L04274,2024-06-14,Facebook Ad,1,4,1,2786
L04274,2024-06-17,Demo Request,2,4,1,2786
L04274,2024-06-18,Paid Search,3,4,1,2786
L04274,2024-06-26,Product Page,4,4,1,2786
L04275,2024-11-16,Paid Search,1,3,0,0
L04275,2024-11-20,Blog Post,2,3,0,0
L04275,2024-11-18,LinkedIn Ad,3,3,0,0
L04276,2024-05-12,Product Page,1,2,0,0
L04276,2024-05-16,Paid Search,2,2,0,0
L04277,2024-04-12,Whitepaper,1,2,0,0
L04277,2024-04-15,Product Page,2,2,0,0
L04278,2024-06-21,Email Campaign,1,6,1,1647
L04278,2024-06-22,LinkedIn Ad,2,6,1,1647
L04278,2024-06-27,Demo Request,3,6,1,1647
L04278,2024-06-30,Product Page,4,6,1,1647
L04278,2024-06-29,Paid Search,5,6,1,1647
L04278,2024-07-06,Organic Search,6,6,1,1647
L04279,2024-06-20,Email Campaign,1,2,0,0
L04279,2024-06-22,LinkedIn Ad,2,2,0,0
L04280,2024-05-13,Blog Post,1,5,1,1741
L04280,2024-05-14,Product Page,2,5,1,1741
L04280,2024-05-19,Organic Search,3,5,1,1741
L04280,2024-05-25,Demo Request,4,5,1,1741
L04280,2024-05-25,Facebook Ad,5,5,1,1741
L04281,2024-01-13,LinkedIn Ad,1,2,0,0
L04281,2024-01-14,Sales Call,2,2,0,0
L04282,2024-08-23,Organic Search,1,5,1,1029
L04282,2024-08-26,Whitepaper,2,5,1,1029
L04282,2024-08-27,LinkedIn Ad,3,5,1,1029
L04282,2024-09-04,Product Page,4,5,1,1029
L04282,2024-08-31,Paid Search,5,5,1,1029
L04283,2024-07-24,Demo Request,1,6,1,1732
L04283,2024-07-26,Email Campaign,2,6,1,1732
L04283,2024-07-28,Blog Post,3,6,1,1732
L04283,2024-08-02,Whitepaper,4,6,1,1732
L04283,2024-08-09,Paid Search,5,6,1,1732
L04283,2024-07-29,Facebook Ad,6,6,1,1732
L04284,2024-03-20,LinkedIn Ad,1,6,1,1742
L04284,2024-03-21,Paid Search,2,6,1,1742
L04284,2024-03-24,Facebook Ad,3,6,1,1742
L04284,2024-03-29,Sales Call,4,6,1,1742
L04284,2024-03-24,Email Campaign,5,6,1,1742
L04284,2024-03-25,Blog Post,6,6,1,1742
L04285,2024-06-22,Organic Search,1,3,0,0
L04285,2024-06-24,Paid Search,2,3,0,0
L04285,2024-06-24,Webinar,3,3,0,0
L04286,2024-08-12,LinkedIn Ad,1,3,0,0
L04286,2024-08-14,Organic Search,2,3,0,0
L04286,2024-08-14,Blog Post,3,3,0,0
L04287,2024-09-28,Whitepaper,1,2,0,0
L04287,2024-10-01,Product Page,2,2,0,0
L04288,2024-12-24,Whitepaper,1,2,0,0
L04288,2024-12-26,Webinar,2,2,0,0
L04289,2024-06-24,Product Page,1,3,0,0
L04289,2024-06-25,Sales Call,2,3,0,0
L04289,2024-06-28,Webinar,3,3,0,0
L04290,2024-01-11,Product Page,1,5,0,0
L04290,2024-01-12,Whitepaper,2,5,0,0
L04290,2024-01-19,Sales Call,3,5,0,0
L04290,2024-01-23,Email Campaign,4,5,0,0
L04290,2024-01-19,Webinar,5,5,0,0
L04291,2024-11-04,Demo Request,1,2,0,0
L04291,2024-11-07,Sales Call,2,2,0,0
L04292,2024-03-15,Webinar,1,2,1,2443
L04292,2024-03-18,Blog Post,2,2,1,2443
L04293,2024-01-03,Product Page,1,2,1,1146
L04293,2024-01-04,Webinar,2,2,1,1146
L04294,2024-10-29,LinkedIn Ad,1,2,0,0
L04294,2024-10-31,Product Page,2,2,0,0
L04295,2024-07-13,Whitepaper,1,4,1,2050
L04295,2024-07-14,LinkedIn Ad,2,4,1,2050
L04295,2024-07-15,Organic Search,3,4,1,2050
L04295,2024-07-16,Facebook Ad,4,4,1,2050
L04296,2024-07-26,Paid Search,1,4,1,2193
L04296,2024-07-30,Demo Request,2,4,1,2193
L04296,2024-08-01,Email Campaign,3,4,1,2193
L04296,2024-08-04,Blog Post,4,4,1,2193
L04297,2024-12-04,Paid Search,1,6,1,2030
L04297,2024-12-05,Demo Request,2,6,1,2030
L04297,2024-12-12,Webinar,3,6,1,2030
L04297,2024-12-16,Product Page,4,6,1,2030
L04297,2024-12-12,Facebook Ad,5,6,1,2030
L04297,2024-12-09,LinkedIn Ad,6,6,1,2030
L04298,2024-01-18,Email Campaign,1,5,1,3328
L04298,2024-01-20,Organic Search,2,5,1,3328
L04298,2024-01-24,Sales Call,3,5,1,3328
L04298,2024-01-21,Whitepaper,4,5,1,3328
L04298,2024-01-30,Paid Search,5,5,1,3328
L04299,2024-04-24,Organic Search,1,5,1,2019
L04299,2024-04-28,Facebook Ad,2,5,1,2019
L04299,2024-04-30,Webinar,3,5,1,2019
L04299,2024-05-03,LinkedIn Ad,4,5,1,2019
L04299,2024-05-02,Demo Request,5,5,1,2019
L04300,2024-01-09,Demo Request,1,6,1,2130
L04300,2024-01-11,LinkedIn Ad,2,6,1,2130
L04300,2024-01-17,Blog Post,3,6,1,2130
L04300,2024-01-15,Webinar,4,6,1,2130
L04300,2024-01-21,Paid Search,5,6,1,2130
L04300,2024-01-19,Whitepaper,6,6,1,2130
L04301,2024-07-08,Organic Search,1,3,1,1887
L04301,2024-07-12,Facebook Ad,2,3,1,1887
L04301,2024-07-12,Whitepaper,3,3,1,1887
L04302,2024-04-22,Blog Post,1,2,1,1945
L04302,2024-04-24,Whitepaper,2,2,1,1945
L04303,2024-02-02,Webinar,1,5,0,0
L04303,2024-02-03,Whitepaper,2,5,0,0
L04303,2024-02-08,Demo Request,3,5,0,0
L04303,2024-02-05,Email Campaign,4,5,0,0
L04303,2024-02-06,Paid Search,5,5,0,0
L04304,2024-01-06,Whitepaper,1,4,0,0
L04304,2024-01-07,LinkedIn Ad,2,4,0,0
L04304,2024-01-08,Webinar,3,4,0,0
L04304,2024-01-09,Organic Search,4,4,0,0
L04305,2024-04-08,Facebook Ad,1,4,1,2334
L04305,2024-04-10,LinkedIn Ad,2,4,1,2334
L04305,2024-04-14,Paid Search,3,4,1,2334
L04305,2024-04-20,Blog Post,4,4,1,2334
L04306,2024-09-22,Email Campaign,1,5,1,2434
L04306,2024-09-25,Organic Search,2,5,1,2434
L04306,2024-09-30,Sales Call,3,5,1,2434
L04306,2024-10-01,Whitepaper,4,5,1,2434
L04306,2024-10-04,Facebook Ad,5,5,1,2434
L04307,2024-04-05,Sales Call,1,5,0,0
L04307,2024-04-08,Webinar,2,5,0,0
L04307,2024-04-11,Paid Search,3,5,0,0
L04307,2024-04-17,Blog Post,4,5,0,0
L04307,2024-04-21,LinkedIn Ad,5,5,0,0
L04308,2024-09-01,Product Page,1,3,1,2660
L04308,2024-09-04,Sales Call,2,3,1,2660
L04308,2024-09-07,Whitepaper,3,3,1,2660
L04309,2024-07-05,Organic Search,1,5,0,0
L04309,2024-07-07,Whitepaper,2,5,0,0
L04309,2024-07-07,Paid Search,3,5,0,0
L04309,2024-07-14,Email Campaign,4,5,0,0
L04309,2024-07-09,LinkedIn Ad,5,5,0,0
L04310,2024-04-25,Facebook Ad,1,5,1,3571
L04310,2024-04-27,Blog Post,2,5,1,3571
L04310,2024-05-01,Product Page,3,5,1,3571
L04310,2024-05-04,LinkedIn Ad,4,5,1,3571
L04310,2024-05-07,Organic Search,5,5,1,3571
L04311,2024-03-11,Paid Search,1,6,0,0
L04311,2024-03-13,LinkedIn Ad,2,6,0,0
L04311,2024-03-19,Product Page,3,6,0,0
L04311,2024-03-20,Blog Post,4,6,0,0
L04311,2024-03-27,Organic Search,5,6,0,0
L04311,2024-03-21,Webinar,6,6,0,0
L04312,2024-10-10,Product Page,1,3,1,2125
L04312,2024-10-12,Facebook Ad,2,3,1,2125
L04312,2024-10-14,Sales Call,3,3,1,2125
L04313,2024-08-25,Email Campaign,1,6,1,2204
L04313,2024-08-27,Organic Search,2,6,1,2204
L04313,2024-09-02,Whitepaper,3,6,1,2204
L04313,2024-09-03,Webinar,4,6,1,2204
L04313,2024-09-06,LinkedIn Ad,5,6,1,2204
L04313,2024-09-09,Blog Post,6,6,1,2204
L04314,2024-06-05,Whitepaper,1,2,1,1492
L04314,2024-06-09,Email Campaign,2,2,1,1492
L04315,2024-10-27,Demo Request,1,2,1,2401
L04315,2024-10-31,Email Campaign,2,2,1,2401
L04316,2024-09-21,Blog Post,1,2,0,0
L04316,2024-09-25,Email Campaign,2,2,0,0
L04317,2024-03-30,Organic Search,1,3,1,2381
L04317,2024-04-01,Product Page,2,3,1,2381
L04317,2024-04-03,Paid Search,3,3,1,2381
L04318,2024-05-15,Whitepaper,1,4,1,1040
L04318,2024-05-17,Sales Call,2,4,1,1040
L04318,2024-05-23,Webinar,3,4,1,1040
L04318,2024-05-24,Organic Search,4,4,1,1040
L04319,2024-06-15,Sales Call,1,4,1,3177
L04319,2024-06-18,Product Page,2,4,1,3177
L04319,2024-06-17,Demo Request,3,4,1,3177
L04319,2024-06-21,Paid Search,4,4,1,3177
L04320,2024-10-04,LinkedIn Ad,1,2,0,0
L04320,2024-10-05,Webinar,2,2,0,0
L04321,2024-09-12,Email Campaign,1,5,1,1538
L04321,2024-09-15,Whitepaper,2,5,1,1538
L04321,2024-09-16,Blog Post,3,5,1,1538
L04321,2024-09-24,LinkedIn Ad,4,5,1,1538
L04321,2024-09-20,Paid Search,5,5,1,1538
L04322,2024-08-23,Facebook Ad,1,3,0,0
L04322,2024-08-27,Paid Search,2,3,0,0
L04322,2024-08-31,Webinar,3,3,0,0
L04323,2024-04-27,Blog Post,1,6,1,2226
L04323,2024-04-29,Webinar,2,6,1,2226
L04323,2024-05-03,Facebook Ad,3,6,1,2226
L04323,2024-05-09,Organic Search,4,6,1,2226
L04323,2024-05-05,Whitepaper,5,6,1,2226
L04323,2024-05-12,LinkedIn Ad,6,6,1,2226
L04324,2024-08-31,Organic Search,1,2,0,0
L04324,2024-09-04,LinkedIn Ad,2,2,0,0
L04325,2024-01-19,Facebook Ad,1,6,1,2246
L04325,2024-01-22,Webinar,2,6,1,2246
L04325,2024-01-23,Sales Call,3,6,1,2246
L04325,2024-01-31,Demo Request,4,6,1,2246
L04325,2024-01-23,Whitepaper,5,6,1,2246
L04325,2024-01-29,Paid Search,6,6,1,2246
L04326,2024-12-11,Webinar,1,4,1,1758
L04326,2024-12-13,Product Page,2,4,1,1758
L04326,2024-12-13,Blog Post,3,4,1,1758
L04326,2024-12-14,Facebook Ad,4,4,1,1758
L04327,2024-06-22,Organic Search,1,5,0,0
L04327,2024-06-25,Paid Search,2,5,0,0
L04327,2024-06-24,LinkedIn Ad,3,5,0,0
L04327,2024-06-25,Sales Call,4,5,0,0
L04327,2024-06-30,Product Page,5,5,0,0
L04328,2024-03-10,Whitepaper,1,5,0,0
L04328,2024-03-12,Paid Search,2,5,0,0
L04328,2024-03-18,Facebook Ad,3,5,0,0
L04328,2024-03-22,Sales Call,4,5,0,0
L04328,2024-03-22,Demo Request,5,5,0,0
L04329,2024-03-28,Sales Call,1,4,1,579
L04329,2024-03-31,Whitepaper,2,4,1,579
L04329,2024-04-03,Paid Search,3,4,1,579
L04329,2024-04-06,Product Page,4,4,1,579
L04330,2024-03-01,Sales Call,1,5,1,4033
L04330,2024-03-03,Whitepaper,2,5,1,4033
L04330,2024-03-03,Email Campaign,3,5,1,4033
L04330,2024-03-10,Product Page,4,5,1,4033
L04330,2024-03-13,Webinar,5,5,1,4033
L04331,2024-02-03,Whitepaper,1,6,1,2390
L04331,2024-02-07,Blog Post,2,6,1,2390
L04331,2024-02-05,Product Page,3,6,1,2390
L04331,2024-02-06,Email Campaign,4,6,1,2390
L04331,2024-02-15,Sales Call,5,6,1,2390
L04331,2024-02-08,Webinar,6,6,1,2390
L04332,2024-02-04,Email Campaign,1,3,1,2847
L04332,2024-02-07,Product Page,2,3,1,2847
L04332,2024-02-08,LinkedIn Ad,3,3,1,2847
L04333,2024-05-20,Sales Call,1,3,0,0
L04333,2024-05-23,Demo Request,2,3,0,0
L04333,2024-05-26,Product Page,3,3,0,0
L04334,2024-04-15,Sales Call,1,2,0,0
L04334,2024-04-18,Blog Post,2,2,0,0
L04335,2024-06-05,Demo Request,1,3,0,0
L04335,2024-06-09,Facebook Ad,2,3,0,0
L04335,2024-06-09,Sales Call,3,3,0,0
L04336,2024-09-17,Organic Search,1,5,0,0
L04336,2024-09-18,Webinar,2,5,0,0
L04336,2024-09-23,Whitepaper,3,5,0,0
L04336,2024-09-29,Blog Post,4,5,0,0
L04336,2024-09-21,LinkedIn Ad,5,5,0,0
L04337,2024-02-27,Product Page,1,2,1,2557
